seller-sku,asin1,item-name,item-description,listing-id,price,quantity,open-date,product-id-type,item-note,item-condition,will-ship-internationally,expedited-shipping,product-id,pending-quantity,fulfillment-channel,Business Price,Quantity Price Type,Quantity Lower Bound 1,Quantity Price 1,Quantity Lower Bound 2,Quantity Price 2,Quantity Lower Bound 3,Quantity Price 3,Quantity Lower Bound 4,Quantity Price 4,Quantity Lower Bound 5,Quantity Price 5,optional-payment-type-exclusion,scheduled-delivery-sku-set,merchant-shipping-group,standard-price-point,ProductTaxCode
D9-0232-SYCQ,671220152,"Shardik [May 15, 1974] Richard Adams",,0827SM823PJ,5,1,2017-08-27 16:07:02 PDT,1,First Edition.,2,,,671220152,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
D9-2EYY-EXJH,1860199925,"Hitlers Enforcers Leaders of the German [Jan 01, 2000] Lucas, James",,1116S7K2RE1,4,1,2017-11-16 14:07:15 PST,1,"Very good condition. Dust jacket in very good condition. Binding tight. No notes, underlining, or highlighting on the pages.",2,,,1860199925,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DC-YFUD-O1VT,873584430,"Tarahumara: Where Night Is the Day of the Moon [Jun 01, 1979] Fontana, Bernard L.",,0828SQ7WAIV,6,1,2017-08-28 14:43:56 PDT,1,,2,,,873584430,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DG-6EHF-PERX,B000IK3N0G,"The Burden and the Glory [Hardcover] [Jan 01, 1964] Allan Nevins and Lyndon B. Johnson",,0915SX661E7,4.05,1,2017-09-15 12:35:27 PDT,1,"Great condition for a used book! Minimal shelf wear. Binding tight, pages clean and unmarked.",2,,,B000IK3N0G,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DG-EB1A-4299,B000JLBU3Q,"To Seek a Newer World [Hardcover] [Jan 01, 1967] Robert F. Kennedy",,0827SM826GP,18,1,2017-08-27 16:07:05 PDT,1,,6,,,B000JLBU3Q,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DI-3G80-KCEV,307265773,"Letter to a Christian Nation [Sep 19, 2006] Harris, Sam",,0828SQ7XF4J,3,1,2017-08-28 14:44:23 PDT,1,,3,,,307265773,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DI-ZI4F-ODLY,B000Q743HI,1984 (A Signet Classic) [Unknown Binding] George Orwell,,1121SFY9UDP,8.81,1,2017-11-20 17:54:18 PST,1,"Very good condition. Cover in very good condition with slight shelf wear on edges and corners. Binding tight. No notes, underlining, or highlighting on the pages.",2,,,B000Q743HI,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DJ-I7FO-WB44,1591021839,"Who Killed King Tut?: Using Modern Forensics to Solve a 3300-Year-Old Mystery [Apr 01, 2004] King, Michael R. and Bursztajn, Harold",,0911SCEJL1P,4,1,2017-09-11 09:49:04 PDT,1,,2,,,1591021839,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DJ3-7NG-ZU1,715351842,"The International Wine and Food Society's gazetteer of wines, [Jan 01, 1972] Simon, Andre Louis",,0828SQ7Y6E7,3.39,1,2017-08-28 14:44:59 PDT,1,Dust cover protected by plastic. Retail price penciled on flyleaf.,2,,,715351842,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DL-NXBB-0DA9,B00005VNA8,"Coming of age in America: growth and acquiescence [Jan 01, 1965] Friedenberg, Edgar Zodiag",,0828SQ7Y9WV,3.03,1,2017-08-28 14:45:03 PDT,1,,3,,,B00005VNA8,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DLX-3R0-51T,B0007DP9Y2,"Starship Troopers [Jan 01, 1959] Robert A. Heinlein",,0907SUX7C51,350,1,2017-09-06 17:00:32 PDT,1,"First Edition, Seventh Impression, 1959. Ex libris copy with dust jacket in plastic library jacket and ex libris marks and stickers on flyleaf, copyright page, and page edges (along with red dot remainder mark) from San Francisco Public Library. Pages otherwise clean and unmarked. Binding and spine in very good condition. Yellowing on page edges and yellow marks on inside flaps of dust cover from tape holding library plastic wrap in place..",6,,,B0007DP9Y2,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DM-IXI7-0AJX,B01K2O8U9G,"Verstehen: Subjective Understanding in the Social Sciences by Marcello Truzzi (1974-12-30) [Paperback] [Jan 01, 1713] Marcello Truzzi",,1116S7DH1EJ,42,1,2017-11-16 12:51:34 PST,1,"Addison-Wesley, 1974. Very good condition. Cover in very good condition. Binding tight. No notes, underlining, or highlighting on the pages. Very slight foxing on exterior page edges.",2,,,B01K2O8U9G,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DM-N6U6-QL9E,393056821,"To Kill the Devil: The Attempts on the Life of Adolph Hitler [Jan 01, 1978] Mason, Herbert Molloy",,0327UZEDANV,3,1,2018-03-27 11:38:17 PDT,1,"Norton, 1978. Includes dust jacket in good condition, with bumping, wear, and slight tearing on the edges. Binding tight, pages clean and unmarked.",3,,,393056821,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DP-A5IX-8XL5,674443020,"The Ideological Origins of the American Revolution [Paperback] [Mar 01, 1992] Bailyn, Bernard",,0410UZNN0W7,10.95,1,2018-04-10 10:21:28 PDT,1,"The Belknap Press of Harvard University Press, 1992. Twenty-Fifth Anniversary Edition with Postscript, ""Fulfillment."" Cover in excellent condition. Binding tight, pages clean and unmarked.",2,,,674443020,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DP-TMXB-XNMI,896087166,"Sickness and Wealth: The Corporate Assault on Global Health [Jun 01, 2004] Fort, Meredith; Mercer, Mary Ann; Gish, Oscar and Gloyd, Steve",,0911SCCHWSV,3,1,2017-09-11 08:45:07 PDT,1,,3,,,896087166,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DQ-C5QG-A0YF,1586482793,"The 9/11 Investigations (Publicaffairs Reports) [Jun 15, 2004] Strasser, Steven",,0914SU8UFBD,5,1,2017-09-14 12:56:47 PDT,1,,2,,,1586482793,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DQ-MZEH-GY6M,055305130X,"The Boardwalk Jungle [Hardcover] [Mar 01, 1986] Demaris, Ovid",,0827SM829JJ,5,1,2017-08-27 16:07:07 PDT,1,,2,,,055305130X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DQ3-OUI-BLY,B003X6APMQ,"Autobiography of John Hays Hammond. Volume 2 Only Vol Two II [Hardcover] [Jan 01, 1935] Hammond, John H",,0911SCCGFVV,18,1,2017-09-11 08:43:42 PDT,1,,7,,,B003X6APMQ,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DT-RYAO-R9XY,517599031,"The Orion Mystery: Unlocking the Secrets of the Pyramids. A Revolutionary New Interpretation of the Ancient Enigma. [Aug 16, 1994] Robert Bauval; Adrian Gilbert and Robin Cook",,0906STW1S17,5,1,2017-09-06 11:02:41 PDT,1,,3,,,517599031,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DV-DNVH-GD08,896082660,"Turning the Tide: U.S. Intervention in Central America and the Struggle for Peace [Jul 01, 1999] Chomsky, Noam",,0828SQ7ZKP1,3,1,2017-08-28 14:45:58 PDT,1,,2,,,896082660,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DV-NVY4-6D8Q,608094293,"The Structure of Scientific Revolutions [Paperback] [Jan 01, 1970] Kuhn, Thomas S.",,0827SM82VID,4,1,2017-08-27 16:07:25 PDT,1,,3,,,608094293,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DX-NXUV-PGR6,B002YX0H1S,"Rogue Economics: Capitalism's New Reality [Apr 01, 2008] Napoleoni, Loretta",,0911SCG202P,6,1,2017-09-11 10:20:59 PDT,1,,2,,,B002YX0H1S,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DX9-PMS-N66,B005WUNRZ8,"The History of England from the Accession of James II Volume II [Hardcover] [Jan 01, 1900] Macaulay, Thomas Babington",,0911SCDK151,14,1,2017-09-11 09:29:39 PDT,1,,7,,,B005WUNRZ8,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
DZ-DCMH-ULSG,068485838X,"The Merger: How Organised Crime is Taking Over the World [Aug 02, 1999] Robinson, Jeffrey",,1011SB1L3HV,14,1,2017-10-11 16:40:48 PDT,1,"Very good condition. Minimal shelf wear. Dust jacket in very good condition. Binding tight. No notes underlining, or highlighting on pages.",2,,,068485838X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
E1M-UVA-RAJ,B001ALEJIW,"The Immoralist (V-8) [Mass Market Paperback] [Jan 01, 1958] Gide, Andre",,0827SM7ZI1V,6.99,1,2017-08-27 16:05:14 PDT,1,"Heavy underling and marginalia, but all text visible and legible.",4,,,B001ALEJIW,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
E3-6Q0C-FOGW,582058848,"Chronicle of the World [Hardcover] [Jan 01, 1989] Burne, Jerome Editor",,0911SD430IJ,8,1,2017-09-11 15:54:16 PDT,1,,4,,,582058848,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
E3-FXWG-IJ9D,B000TG2OPY,"Electric Warrior #14 [Comic] [Jan 01, 1987] Doug Moench",,0827SM7TLWD,3,1,2017-08-27 16:03:06 PDT,1,,3,,,B000TG2OPY,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
E3-GVJ6-L5JQ,394461096,"Sophie's Choice [Hardcover] [Apr 12, 1979] Styron, William",,0827SM82IEP,3,1,2017-08-27 16:07:12 PDT,1,,3,,,394461096,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
E3-SZMS-UN1N,394559665,"The Green City in the Sun [Hardcover] [Mar 12, 1988] Wood, Barbara",,0915SUL96WJ,6,1,2017-09-14 17:07:46 PDT,1,,2,,,394559665,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
E4-AOYW-LQZY,812925238,"In Retrospect: The Tragedy and Lessons of Vietnam [Apr 12, 1995] McNamara, Robert S.",,0828SQ7Y7Y1,5,1,2017-08-28 14:44:57 PDT,1,,2,,,812925238,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
E4-DIC6-SD1Y,B0010VC538,"Leviathan [Hardcover] [Jan 01, 1943] Hobbes, Thomas",,0915SX51M8D,10,1,2017-09-15 12:04:40 PDT,1,"Great condition for a used book! May have some wear or minimal tearing on dust jacket. May have notes, underlining, or highlighting on some pages. All City Books is a small bookseller in San Francisco dedicated to customer service. Part of your purchase benefits the Thomas J. Shutt Memorial Foundation for authors early in their careers.",3,,,B0010VC538,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
E4-KSGH-UU4I,812924029,"Closed Chambers: The First Eyewitness Account of the Epic Struggles Inside the Supreme Court [Mar 31, 1998] Lazarus, Edward P.",,0906SUPBN27,50,1,2017-09-06 15:23:59 PDT,1,"Signed by the author, stated first edition.",6,,,812924029,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
E4-M554-NQKO,140055029,"Merchants of Grain [Jul 31, 1980] Morgan, Dan",,1012SEMVXGD,3,1,2017-10-12 15:24:02 PDT,1,"Significant wear on cover and spine, otherwise in good condition. Pages clean and unmarked.",4,,,140055029,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
E5-O3PO-YTZ6,B000NSIFH4,"Our Times: The United States 1900-1925, Volume II: America Finding Herself. [Hardcover] [Jan 01, 1927] Sullivan, Mark",,0827SM82JV7,5.03,1,2017-08-27 16:07:16 PDT,1,,3,,,B000NSIFH4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
E8-LG4R-XDO9,520058216,"The Origins and Evolution of the Arab-Zionist Conflict [Nov 01, 1987] Cohen, Michael J.",,0317U4GOYHV,3,1,2018-03-17 16:20:33 PDT,1,"Cover in very good condition. Extensive notes and underlining on interior pages, mostly in pencil. Text itself is unobstructed. Binding tight.",4,,,520058216,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EA-WN72-N0SV,B0006CK91M,"The Kennedy Legacy [Jan 01, 1969] Sorensen, Theodore C",,0827SM82L8D,4.99,1,2017-08-27 16:07:17 PDT,1,,2,,,B0006CK91M,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EC-2RY7-3X9H,241016193,"Ambassador's Journal: A Personal Account of the Kennedy Years [Oct 01, 1969] Galbraith, John Kenneth",,0828SQ7ZV37,5,1,2017-08-28 14:46:13 PDT,1,,2,,,241016193,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ED-JADM-BZ5H,671440225,"The Quality of Mercy: Cambodia, Holocaust and Modern Conscience [Jun 01, 1984] Shawcross, William",,1011SAXCIGP,5,1,2017-10-11 15:09:23 PDT,1,"First Edition. Very good condition. Minimal shelf wear. Dust jacket in very good condition. Binding tight. No notes underlining, or highlighting on pages.",2,,,671440225,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ED-KAZO-5OTP,60913789,"The Myth of Soviet Military Supremacy [May 01, 1987] Gervasi, Tom",,1005SXOHEXJ,4,1,2017-10-05 14:37:31 PDT,1,"Very good condition. Minimal shelf wear. Binding tight. No notes underlining, or highlighting on pages. Marking from previous owner on title page.",2,,,60913789,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EE-L7WL-1LEC,385183879,"Khrushchev (English and Russian Edition) [Feb 01, 1983] Medvedev, Roy Aleksandrovich",,1005SXOKMCJ,4,1,2017-10-05 14:39:17 PDT,1,"Very good condition. Ex libris copy with dust jacket in plastic protective wrapping. Includes normal ex libris markings. Minimal shelf wear. Dust jacket in very good condition. Binding tight. No notes underlining, or highlighting on pages.",2,,,385183879,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EE-QAJW-0UB9,B000HCZ4GG,"The History of the SS [Hardcover] [Jan 01, 1978] G.S. Graber",,0320UDQY62P,10,1,2018-03-20 16:54:47 PDT,1,"Robert Hale Limited, 1978. Dust jacket in excellent condition. Binding tight, pages clean and unmarked.",2,,,B000HCZ4GG,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EF-AOOO-XGSE,802131034,"Justine, Philosophy in the Bedroom, and Other Writings [Apr 01, 1989] Sade, Marquis de; Seaver, Richard and Wainhouse, Austryn",,0827SM82YR1,5.36,1,2017-08-27 16:07:27 PDT,1,,3,,,802131034,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EG-GC5A-FKAE,1416544569,"The American Way of War: Guided Missiles, Misguided Men, and a Republic in Peril [Oct 14, 2008] Jarecki, Eugene",,0906SUT4GEP,4,1,2017-09-06 16:10:02 PDT,1,,2,,,1416544569,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EJ-GI4Y-L04D,674947517,"The Warrior and the Priest: Woodrow Wilson and Theodore Roosevelt [Paperback] [Oct 15, 1985] John Milton Cooper Jr.",,0827SM837UJ,4,1,2017-08-27 16:07:34 PDT,1,,3,,,674947517,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EJ-KKHP-XUAC,60886889,"Triple Cross [Nov 21, 2006] Lance, Peter",,0908S09NHTJ,5,1,2017-09-07 17:40:13 PDT,1,"Inscription on title page by previous owner, otherwise like new condition.",2,,,60886889,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EK-XZ2W-DHP5,B078P1J3GJ,"Rare The Death of ADOLF HITLER LEV BEZYMENSKI 1st Ed WW II Book 1968 [Misc. Supplies] [Jan 01, 1968] NONE",,0327UZEI2MP,30,1,2018-03-27 11:40:39 PDT,1,"Harcourt, Brace & World, 1968. First Edition. Dust jacket present in good condition, with some bumping and wear on the edges. Binding tight, pages with some underlining in pencil from a previous reader.",7,,,B078P1J3GJ,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EL-9T2P-J62H,679758569,"Breaking The News: How the Media Undermine American Democracy [Paperback] [Jan 14, 1997] Fallows, James",,0907SZ99CXP,3,1,2017-09-07 11:15:05 PDT,1,,2,,,679758569,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EL-FH76-CABY,B002XQJKG4,"Grendel (2nd Series), Edition# 31 [Comic] [May 01, 1989]",,0827SM7TN17,50,1,2017-08-27 16:03:07 PDT,1,,3,,,B002XQJKG4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EM-CX4S-V57N,B0000CKWDQ,"The Prince [Paperback] [Jan 01, 1961] Machiavelli, Niccolo;Bull, George Anthony",,0827SM839L1,2.5,1,2017-08-27 16:07:36 PDT,1,,3,,,B0000CKWDQ,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EM-ITG3-ZSSB,B00507MJ7A,"Cakes and Ale [Hardcover] [Jan 01, 1944] Maugham, W. Somerset",,0827SM82MI7,25,1,2017-08-27 16:07:18 PDT,1,No dust cover. 1930 Doubleday edition.,3,,,B00507MJ7A,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EN-BW5P-SRSE,B000O66HWK,"That Day Alone [Hardcover] [Jan 01, 1941] VAN PAASSEN, Pierre",,0409UWHW0AJ,5,1,2018-04-09 13:34:57 PDT,1,"The Dial Press, 1941. First Printing. Pages clean and unmarked. Binding beginning to loosen on spine at front cover. Ex libris markings on flyleaf and title page. Cover in acceptable condition with some shelfwear and ex libris marking.",3,,,B000O66HWK,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ENE-18G-QFM,B00AG6OR3O,"KARL MARX The story of his life, with illustrations, reproductions, notes by the author, an appendix prepared under the direction of Euard Fuchs based on researches of the Marx-Engels Institute, a bibliography and an index. [Hardcover] [Jan 01, 1935] MEHRING, Franz.",,1005SXPCAHD,18,1,2017-10-05 14:55:41 PDT,1,"Covici, Friede, 1935. First Edition. A nice readable copy. Significant wear on cover and spine. Page binding still tight, and pages clean and unmarked.",8,,,B00AG6OR3O,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EQ-ZDPH-KQ45,039300371X,"Strange Defeat: A Statement of Evidence Written in 1940 [Feb 01, 1968] Bloch, Marc Leopold Benjamin",,0321UDR5MW7,3,1,2018-03-20 17:00:09 PDT,1,"The Norton Library, 1968. Cover in very good condition. Underlining on interior pages throughout. Binding tight.",3,,,039300371X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EQS-L1L-MC8,B000WLB1UU,"A Capitalist's View of Socialism [Hardcover] [Jan 01, 1916] Thayer, William M.; Blood, Benjamin Paul",,0827SM7T62D,40,1,2017-08-27 16:02:57 PDT,1,"Parke, Austin & Lipscomb, 1916. No dust jacket, otherwise in very good condition. Pages clean and unmarked with no water stains or soiling. Panels in very good condition.",7,,,B000WLB1UU,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ER-JYRW-5EDK,786700297,"The Man Who Knew Too Much: Hired to Kill Oswald and Prevent the Assassination of JFK Richard Case Nagell Is [Oct 01, 1993] Russell, Dick",,0909S4FCF5V,10.99,1,2017-09-08 17:12:39 PDT,1,,3,,,786700297,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ES-BLF4-MPV3,1400062853,"Who Let the Dogs In? Incredible Political Animals I Have Known [Jul 06, 2004] Ivins, Molly",,0828SQ7U0E7,5,1,2017-08-28 14:43:17 PDT,1,,1,,,1400062853,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ES-R8VF-JHXC,1563899809,"Y: The Last Man, Vol. 1: Unmanned [Jan 02, 2003] Brian K. Vaughan and Pia Guerra",,0827SM83I21,3,1,2017-08-27 16:07:38 PDT,1,,3,,,1563899809,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ET-0VB0-PVSJ,671765558,"UFO Cover-up: What the Government Won't Say [Paperback] [Jul 01, 1990] Lawrence Fawcett",,0908S35T2NP,3,1,2017-09-08 09:43:28 PDT,1,,2,,,671765558,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ET-19KJ-QS3O,1931498717,"Don't Think of an Elephant!: Know Your Values and Frame the Debate--The Essential Guide for Progressives [Sep 01, 2004] George Lakoff; Howard Dean and Don Hazen",,0915SUPSG8P,3,1,2017-09-14 17:48:19 PDT,1,,3,,,1931498717,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ET-FGV7-BE6U,140003339X,"McSweeney's Mammoth Treasury of Thrilling Tales [Paperback] [Mar 25, 2003] Chabon, Michael",,0827SM83NWV,3,1,2017-08-27 16:07:43 PDT,1,,4,,,140003339X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
ET-KUSQ-QFNO,684194317,"The Astonishing Hypothesis: The Scientific Search for the Soul [Jan 01, 1994] Crick, Francis",,0828SQ8060J,5,1,2017-08-28 14:46:36 PDT,1,,2,,,684194317,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EV-CTDV-4CE9,394714865,"Empire's Old Clothes [Apr 12, 1983] Dorfman, Ariel",,0922SQI8LKD,3,1,2017-09-22 14:59:48 PDT,1,"Good condition. May have some wear on cover. May have marks on exterior page edges. May have limited notes, underlining, or highlighting.",3,,,394714865,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EW-WF02-B7WZ,1591021472,"Casualty of War: The Bush Administration's Assault on a Free Press [Feb 01, 2004] Dadge, David",,0426U91Y2XJ,3,1,2018-04-26 13:13:35 PDT,1,"Prometheus Books, 2004. Dust jacket in very good condition with mild shelf wear. Binding tight, pages clean and unmarked.",2,,,1591021472,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EX-H0D1-ZH7Y,B007CN272C,"The Socialism and Unsocialism of Thomas Carlyle, Vol. 1 [Hardcover] [Jan 01, 1891] W. D. P. Bliss, editor",,0426U92BH8V,40,1,2018-04-26 13:26:33 PDT,1,"The Humboldt Pub. Co., New York, 1891. First edition. Cover in good condition with some mild discoloration. Binding tight, pages clean and unmarked.",3,,,B007CN272C,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EX-TQVB-BAD0,140275230X,"Prince of Darkness: Richard Perle: The Kingdom, the Power & the End of Empire in America [Nov 01, 2007] Weisman, Alan",,0828SQ7YA61,5,1,2017-08-28 14:45:03 PDT,1,,2,,,140275230X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EY-RQPV-1O7O,1565840240,"The Iran-Contra Scandal: The Declassified History (The National Security Archive Document Series) [Jan 01, 1993] Kornbluh, Peter and Malcolm Byrne",,0327UZWT4RJ,19,1,2018-03-27 15:32:07 PDT,1,"New Press, 1993. First Edition. Dust jacket in excellent condition. Binding tight, pages clean and unmarked. Price clipped.",2,,,1565840240,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EY-VFFE-0W1W,452282829,"We Were the Mulvaneys (Oprah's Book Club) [Paperback] [Sep 01, 1997] Oates, Joyce Carol",,0827SM84767,3,1,2017-08-27 16:07:47 PDT,1,,4,,,452282829,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EY-X1CJ-PJ80,812906071,"Wanted!: The Search for Nazis in America [Jan 01, 1976] Blum, Howard",,1117S7V7Z51,4,1,2017-11-16 16:52:45 PST,1,"Ex libris copy with markings. Discoloration on some pages. Dust jacket in very good condition in plastic wrapper. Binding tight. No notes, underlining, or highlighting on the pages.",3,,,812906071,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EZ-8WN6-XH0B,B00087QB9Y,"A Preface to Morals [Jan 01, 1935] Lippmann, Walter",,0316UZAVU7J,10.96,1,2018-03-16 14:48:42 PDT,1,"Macmillan, 1935. Modern Readers Edition. Very good condition, with some wear and slight tearing on edges of the dust jacket. Pages clean and unmarked, binding tight. Some spotting on top edges of book panels.",6,,,B00087QB9Y,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
F0-AZ5G-M62J,1586481924,"Boy Genius: Karl Rove, the Brains Behind the Remarkable Political Triumph of George W. Bush [Paperback] [Jan 16, 2003] Dubose, Lou and Reid, Jan",,0827SM84BIV,3.99,1,2017-08-27 16:07:58 PDT,1,,2,,,1586481924,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
F0-GP0Z-CQKY,1616149132,"The Asteroid Threat: Defending Our Planet from Deadly Near-Earth Objects [Paperback] [Jun 10, 2014] Burrows, William E.",,0827SM84EJ7,3,1,2017-08-27 16:08:01 PDT,1,,2,,,1616149132,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
F1-Z5YV-5BS2,B0027W8I0S,"The Second International 1889-1914 [Paperback] [Jan 01, 1966] James Joll",,1116S7SQIGV,6.95,1,2017-11-16 15:37:00 PST,1,"Harper & Row, 1966. Moderate wear on the cover, and light highlighting on interior pages, otherwise in very good condition. Binding tight.",3,,,B0027W8I0S,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
F2-PVMH-IFOT,B0006C4OZO,"The Money Lords: The Great Finance Capitalists 1925-1950 [Jan 01, 1972] Josephson, Matthew",,0908S3L4J4V,10.68,1,2017-09-08 11:48:31 PDT,1,,2,,,B0006C4OZO,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
F37-Q91-7K9,B00449ZP7Q,"Grendel #25 [Paperback] [Jan 01, 1988] Wagner, Matt (Writer) John K Snyder (Artist)",,0827SM7TO57,10,1,2017-08-27 16:03:08 PDT,1,,3,,,B00449ZP7Q,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
F4-CL7V-P51G,394749448,"Towards a New Cold War [Feb 12, 1982] Chomsky, Noam",,0827SM84H0D,4,1,2017-08-27 16:08:03 PDT,1,,2,,,394749448,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
